"gene","symbol","outcome","nsnp","b","se","pval","q","method","ok","note"
"ENSG00000138735","PDE5A","cad",1,0.201698551781286,0.0535761778169041,0.000166745233268434,0.00852608466276749,"Wald ratio",TRUE,"lead rs10518336 (cis p=2.2e-54)"
"ENSG00000139146","FAM60A","cad",1,-0.407395955769774,0.13060061739988,0.00181217926405601,0.0470685499115433,"Wald ratio",TRUE,"lead rs2374000 (cis p=9.1e-10)"
"ENSG00000139323","POC1B","cad",1,-0.17936152577337,0.0346801741676607,2.31756606151584e-07,4.79018055672464e-05,"Wald ratio",TRUE,"lead rs11105286 (cis p=1.1e-235)"
"ENSG00000139567","ACVRL1","cad",1,-0.136360469929359,0.0352340811562438,0.000108777390689976,0.00633455638244205,"Wald ratio",TRUE,"lead rs2293092 (cis p=2.8e-266)"
"ENSG00000140474","ULK3","cad",1,0.0804726139838865,0.0223735518699595,0.000322187939231477,0.0138805038880744,"Wald ratio",TRUE,"lead rs11072502 (cis p=3.3e-310)"
"ENSG00000140829","DHX38","cad",1,0.168332687498368,0.0400135076840383,2.58901582359301e-05,0.00203092083004826,"Wald ratio",TRUE,"lead rs8047377 (cis p=8.1e-143)"
"ENSG00000141034","GID4","cad",1,-0.232318659913553,0.0461610366603476,4.83400418423464e-07,8.54686884381246e-05,"Wald ratio",TRUE,"lead rs6502634 (cis p=6.7e-88)"
"ENSG00000141101","NOB1","cad",1,-0.506618477500859,0.111066358529034,5.0812825816106e-06,0.000548292807978938,"Wald ratio",TRUE,"lead rs1469908 (cis p=1.5e-16)"
"ENSG00000141298","SSH2","cad",1,-0.0585127957461338,0.0144833652836965,5.34512014389842e-05,0.0035654380959868,"Wald ratio",TRUE,"lead rs1038088 (cis p=3.3e-310)"
"ENSG00000141337","ARSG","cad",1,0.189502515033067,0.0508849345922124,0.000195983759563161,0.0095550221647488,"Wald ratio",TRUE,"lead rs59133474 (cis p=1.4e-90)"
"ENSG00000141376","BCAS3","cad",1,0.815780620506741,0.203415427451031,6.06116904532927e-05,0.0039708774884021,"Wald ratio",TRUE,"lead rs7211975 (cis p=3.2e-16)"
"ENSG00000141452","C18orf8","cad",1,-0.117885329122998,0.0258314466205771,5.02751287616541e-06,0.000548292807978938,"Wald ratio",TRUE,"lead rs1788799 (cis p=1.6e-255)"
"ENSG00000141736","ERBB2","cad",1,0.50559370131035,0.130195802912536,0.000103034164934268,0.00609688052584833,"Wald ratio",TRUE,"lead rs903506 (cis p=3.7e-16)"
"ENSG00000141744","PNMT","cad",1,0.458504106122472,0.131001173177849,0.000465258158071049,0.0182071025858471,"Wald ratio",TRUE,"lead rs876493 (cis p=3.6e-15)"
"ENSG00000142039","CCDC97","cad",1,0.808949066986576,0.120063000209686,1.60907923884648e-11,1.24280199105643e-08,"Wald ratio",TRUE,"lead rs2241715 (cis p=1.5e-19)"
"ENSG00000142046","TMEM91","cad",1,0.137683957674819,0.0251121683809419,4.18744190782889e-08,9.91140483828854e-06,"Wald ratio",TRUE,"lead rs1046909 (cis p=3.3e-310)"
"ENSG00000142186","SCYL1","cad",1,0.903317714894239,0.224131463094059,5.57049917029061e-05,0.00367971340111554,"Wald ratio",TRUE,"lead rs3782089 (cis p=6.8e-15)"
"ENSG00000142444","C19orf52","cad",1,0.234166527812794,0.0601238382222038,9.83053974484998e-05,0.00586435653478347,"Wald ratio",TRUE,"lead rs36059375 (cis p=5.3e-63)"
"ENSG00000142453","CARM1","cad",1,-0.234991061778182,0.0640174985575115,0.000241857106695994,0.0110568630553387,"Wald ratio",TRUE,"lead rs78301016 (cis p=7.3e-114)"
"ENSG00000143093","STRIP1","cad",1,0.203897510975977,0.0605320735709933,0.000756000446919343,0.0256812651818087,"Wald ratio",TRUE,"lead rs10745307 (cis p=1.1e-17)"
"ENSG00000143126","CELSR2","cad",1,0.146311345842709,0.0377364104662191,0.000105668542162943,0.00619454558711727,"Wald ratio",TRUE,"lead rs586254 (cis p=3.2e-159)"
"ENSG00000143156","NME7","cad",1,-0.115206436300028,0.0233635430258798,8.17952923130724e-07,0.000131283019082252,"Wald ratio",TRUE,"lead rs1011638 (cis p=3.3e-310)"
"ENSG00000143158","MPC2","cad",1,0.283077117246926,0.0913151991119115,0.00193520642643672,0.0493898335790588,"Wald ratio",TRUE,"lead rs203777 (cis p=6.2e-26)"
"ENSG00000143379","SETDB1","cad",1,0.235074125760749,0.0688600974450678,0.000640652063688933,0.0229306561820369,"Wald ratio",TRUE,"lead rs1546376 (cis p=1.8e-50)"
"ENSG00000143384","MCL1","cad",1,-0.240671909455099,0.0539167589363696,8.0530716150531e-06,0.000787858839672695,"Wald ratio",TRUE,"lead rs4970966 (cis p=4.2e-114)"
"ENSG00000143420","ENSA","cad",1,0.633097028200453,0.179316499316891,0.00041459905954579,0.0167609950381115,"Wald ratio",TRUE,"lead rs11576175 (cis p=9e-22)"
"ENSG00000143437","ARNT","cad",1,-0.216923251498485,0.0684254551706632,0.00152327352864662,0.0417052967031514,"Wald ratio",TRUE,"lead rs12728254 (cis p=1.1e-130)"
"ENSG00000143452","HORMAD1","cad",1,-0.106074974202569,0.0323330135269863,0.00103549176416167,0.0322629334162897,"Wald ratio",TRUE,"lead rs11587444 (cis p=7.7e-216)"
"ENSG00000143498","TAF1A","cad",1,0.315618841200131,0.0422703805178746,8.22517755254748e-14,1.71220987661131e-10,"Wald ratio",TRUE,"lead rs34851670 (cis p=4.1e-135)"
"ENSG00000143512","HHIPL2","cad",1,1.48318768476498,0.211380667662467,2.27223822519135e-12,2.56500738112946e-09,"Wald ratio",TRUE,"lead rs4846766 (cis p=1.9e-06)"
"ENSG00000143951","WDPCP","cad",1,0.159781815484319,0.0394827652162023,5.19059411151784e-05,0.00349412699938185,"Wald ratio",TRUE,"lead rs12618974 (cis p=3.7e-148)"
"ENSG00000145214","DGKQ","cad",1,-0.0512228404523847,0.0137370344849577,0.00019238341889246,0.00950581371126888,"Wald ratio",TRUE,"lead rs10008187 (cis p=3.3e-310)"
"ENSG00000145390","USP53","cad",1,0.0856770399058141,0.0216903898495732,7.81511931955753e-05,0.0048596133904452,"Wald ratio",TRUE,"lead rs10007409 (cis p=3.3e-310)"
"ENSG00000146143","PRIM2","cad",1,0.958795323523293,0.200188034581786,1.67219325159534e-06,0.000235956115068861,"Wald ratio",TRUE,"lead rs61486323 (cis p=1.5e-08)"
"ENSG00000146215","CRIP3","cad",1,0.156790915747798,0.041386434613632,0.000151583053641711,0.00794457611497182,"Wald ratio",TRUE,"lead rs2242416 (cis p=6.8e-107)"
"ENSG00000146731","CCT6A","cad",1,0.134735076197447,0.03514828074716,0.000126418463736805,0.00710801132313264,"Wald ratio",TRUE,"lead rs10255049 (cis p=4.7e-202)"
"ENSG00000146833","TRIM4","cad",1,0.0675601010213995,0.0148112529162299,5.0812825816106e-06,0.000548292807978938,"Wald ratio",TRUE,"lead rs10235630 (cis p=3.3e-310)"
"ENSG00000146963","LUC7L2","cad",1,0.61730824738842,0.190597477304259,0.00120031199202895,0.0353706395241464,"Wald ratio",TRUE,"lead rs6962053 (cis p=2.3e-08)"
"ENSG00000148396","SEC16A","cad",1,0.0787618910648279,0.0243990640798652,0.00124628396400725,0.0358612101407968,"Wald ratio",TRUE,"lead rs4378078 (cis p=2.1e-264)"
"ENSG00000148842","CNNM2","cad",1,1.88622481195701,0.243661259903261,9.85010679950938e-15,2.891006345656e-11,"Wald ratio",TRUE,"lead rs11191447 (cis p=6.8e-10)"
"ENSG00000149084","HSD17B12","cad",1,-0.107086530636366,0.0199711214691615,8.22741146578187e-08,1.80204870537834e-05,"Wald ratio",TRUE,"lead rs1023955 (cis p=3.3e-310)"
"ENSG00000149243","KLHL35","cad",1,-0.101391676153992,0.0227054718800444,7.98755391030117e-06,0.000787858839672695,"Wald ratio",TRUE,"lead rs11236430 (cis p=3.3e-310)"
"ENSG00000150455","TIRAP","cad",1,0.404516424911967,0.122927252800103,0.000999392574616567,0.0318136356453321,"Wald ratio",TRUE,"lead rs8177359 (cis p=3.1e-35)"
"ENSG00000150627","WDR17","cad",1,-0.359592347507123,0.091388110416175,8.32720336499478e-05,0.00509173789088743,"Wald ratio",TRUE,"lead rs72706320 (cis p=1.2e-20)"
"ENSG00000150764","DIXDC1","cad",1,-0.127015744071495,0.0345864467424729,0.000240270215736688,0.0110308389181286,"Wald ratio",TRUE,"lead rs11214068 (cis p=3.7e-178)"
"ENSG00000150961","SEC24D","cad",1,-0.598396260901967,0.123953511186836,1.38197871369425e-06,0.000206944261463909,"Wald ratio",TRUE,"lead rs11737400 (cis p=9.3e-17)"
"ENSG00000151465","CDC123","cad",1,0.12859434266703,0.0227635948199401,1.61268621258755e-08,4.38262410550412e-06,"Wald ratio",TRUE,"lead rs36062557 (cis p=1.7e-196)"
"ENSG00000151612","ZNF827","cad",1,-0.431288753219498,0.101879233043976,2.30252836196383e-05,0.00186682893435465,"Wald ratio",TRUE,"lead rs13128681 (cis p=1e-25)"
"ENSG00000151929","BAG3","cad",1,-0.179920148444394,0.0510350421068233,0.000422805908520896,0.0169526685998475,"Wald ratio",TRUE,"lead rs196336 (cis p=3.9e-93)"
"ENSG00000153487","ING1","cad",1,-0.197411668931313,0.0392580023442952,4.94147440971597e-07,8.63222006356102e-05,"Wald ratio",TRUE,"lead rs9521916 (cis p=1.4e-213)"
"ENSG00000153774","CFDP1","cad",1,-0.195203725711856,0.0288075982878731,1.23446668043117e-11,1.09696297720139e-08,"Wald ratio",TRUE,"lead rs1017239 (cis p=3.3e-310)"
"ENSG00000153922","CHD1","cad",1,-0.844539356102244,0.259858263416075,0.00115405008478154,0.0345626224370797,"Wald ratio",TRUE,"lead rs76887708 (cis p=1.5e-12)"
"ENSG00000154305","MIA3","cad",1,1.12782269643083,0.180545421258158,4.19072309141462e-10,1.92183941770342e-07,"Wald ratio",TRUE,"lead rs2378585 (cis p=8.8e-12)"
"ENSG00000155640","C10orf12","cad",1,1.026230245538,0.276572690286836,0.000206828793928996,0.00979100822873553,"Wald ratio",TRUE,"lead rs4606419 (cis p=1e-06)"
"ENSG00000156170","NDUFAF6","cad",1,0.257351544443529,0.06638686337556,0.000105951001183403,0.00619454558711727,"Wald ratio",TRUE,"lead rs6651272 (cis p=8.6e-85)"
"ENSG00000156206","C15orf26","cad",1,0.120401713188598,0.03364938709201,0.000346067944896315,0.0145885031904519,"Wald ratio",TRUE,"lead rs2683236 (cis p=3.1e-251)"
"ENSG00000156873","PHKG2","cad",1,-0.473747900451326,0.142509531030074,0.000886330550300213,0.028840134868416,"Wald ratio",TRUE,"lead rs62622830 (cis p=4.4e-20)"
"ENSG00000157322","CLEC18A","cad",1,-0.0336920271667012,0.00908706126902729,0.000209156572129939,0.00983773300002198,"Wald ratio",TRUE,"lead rs10048088 (cis p=3.3e-310)"
"ENSG00000157557","ETS2","cad",1,-0.111347695783947,0.0311988712824586,0.000358393588311681,0.0148992235367533,"Wald ratio",TRUE,"lead rs11254 (cis p=1.6e-238)"
"ENSG00000157895","C12orf43","cad",1,0.150830484422113,0.0244362237331915,6.72552007022706e-10,2.9028531479583e-07,"Wald ratio",TRUE,"lead rs2254971 (cis p=3.3e-310)"
"ENSG00000157933","SKI","cad",1,-0.471890646481418,0.106083943782644,8.65623127073499e-06,0.000830262705215922,"Wald ratio",TRUE,"lead rs263535 (cis p=1.7e-19)"
"ENSG00000158006","PAFAH2","cad",1,0.136226852914795,0.0381435188161427,0.000355039380746942,0.0148017128194925,"Wald ratio",TRUE,"lead rs298443 (cis p=4.7e-234)"
"ENSG00000158092","NCK1","cad",1,0.703561697775655,0.0975234036520709,5.42178115082627e-13,7.23314894439778e-10,"Wald ratio",TRUE,"lead rs80201571 (cis p=5.3e-37)"
"ENSG00000158161","EYA3","cad",1,-0.211179309439549,0.0662523323731918,0.0014350845796889,0.0395862146746892,"Wald ratio",TRUE,"lead rs111460868 (cis p=3.3e-310)"
"ENSG00000158234","FAIM","cad",1,-0.199484598696859,0.0354224988340216,1.78567201485807e-08,4.7644976032804e-06,"Wald ratio",TRUE,"lead rs1672928 (cis p=1.2e-163)"
"ENSG00000158555","GDPD5","cad",1,0.0735319824341974,0.0192817198383007,0.000136979626634487,0.0074450963735596,"Wald ratio",TRUE,"lead rs10751243 (cis p=3.3e-310)"
"ENSG00000158604","TMED4","cad",1,0.113163692545077,0.0264657022887681,1.90399083840793e-05,0.00160580836515151,"Wald ratio",TRUE,"lead rs10240746 (cis p=3.3e-310)"
"ENSG00000158710","TAGLN2","cad",1,0.141037002437856,0.0335531578380382,2.62947160278819e-05,0.00203092083004826,"Wald ratio",TRUE,"lead rs2789422 (cis p=4.5e-211)"
"ENSG00000159199","ATP5G1","cad",1,-0.156145818598886,0.0269706413943531,7.06073175894804e-09,2.2525269252731e-06,"Wald ratio",TRUE,"lead rs12948439 (cis p=6.8e-281)"
"ENSG00000159202","UBE2Z","cad",1,-0.159246714608416,0.0266189522952484,2.19797707568539e-09,8.06382839642077e-07,"Wald ratio",TRUE,"lead rs1057897 (cis p=3.3e-310)"
"ENSG00000159210","SNF8","cad",1,0.706790330402519,0.115141281895147,8.3324480263236e-10,3.49367642246568e-07,"Wald ratio",TRUE,"lead rs9909916 (cis p=3.5e-18)"
"ENSG00000160207","HSF2BP","cad",1,-0.414422094446391,0.111575179274028,0.000203778459561511,0.00974087587643379,"Wald ratio",TRUE,"lead rs2838340 (cis p=7.7e-18)"
"ENSG00000160208","RRP1B","cad",1,-0.185667507826265,0.048074622562158,0.00011243081580922,0.00644500867968868,"Wald ratio",TRUE,"lead rs2329443 (cis p=6.2e-102)"
"ENSG00000160584","SIK3","cad",1,0.550425187996346,0.13135146531731,2.7836962555761e-05,0.002127642841176,"Wald ratio",TRUE,"lead rs12281729 (cis p=6e-46)"
"ENSG00000160710","ADAR","cad",1,0.151825013518756,0.0454663142088253,0.000839941257707664,0.0279175920468762,"Wald ratio",TRUE,"lead rs6702449 (cis p=3.7e-106)"
"ENSG00000160712","IL6R","cad",1,0.334105445254927,0.0992103505560482,0.000758125817289217,0.0256939869947327,"Wald ratio",TRUE,"lead rs10908839 (cis p=4.1e-34)"
"ENSG00000160917","CPSF4","cad",1,0.505315603021593,0.156353258334036,0.00122976942303804,0.0355253273289039,"Wald ratio",TRUE,"lead rs6974831 (cis p=9.9e-42)"
"ENSG00000161395","PGAP3","cad",1,0.104462734025669,0.0254787156160167,4.13150138250935e-05,0.00292897501392873,"Wald ratio",TRUE,"lead rs1018246 (cis p=3.3e-310)"
"ENSG00000161533","ACOX1","cad",1,0.0981814750929584,0.0258372302876206,0.00014469608785024,0.007721509415281,"Wald ratio",TRUE,"lead rs10852766 (cis p=3.3e-310)"
"ENSG00000161547","SRSF2","cad",1,-0.458627834018405,0.133376461933924,0.000584738106484364,0.0212590392282642,"Wald ratio",TRUE,"lead rs9914041 (cis p=3.1e-14)"
"ENSG00000161888","SPC24","cad",1,-0.356552547513618,0.110207151049664,0.00121517485941101,0.0353823235354298,"Wald ratio",TRUE,"lead rs10402457 (cis p=7e-28)"
"ENSG00000162426","SLC45A1","cad",1,0.583596558437489,0.167567328660269,0.000496275610912803,0.0191150776644236,"Wald ratio",TRUE,"lead rs1473496 (cis p=1.9e-08)"
"ENSG00000163029","SMC6","cad",1,0.108814974513827,0.0243962398376195,8.18383375072679e-06,0.000795349405906726,"Wald ratio",TRUE,"lead rs1033297 (cis p=3.3e-310)"
"ENSG00000163131","CTSS","cad",1,-0.079051813864208,0.0238410232288881,0.000913846430416687,0.0296041862392161,"Wald ratio",TRUE,"lead rs2867300 (cis p=3.3e-310)"
"ENSG00000163257","DCAF16","cad",1,-0.190943939927749,0.0589679814482755,0.00120330633008329,0.0353823235354298,"Wald ratio",TRUE,"lead rs7667864 (cis p=1.2e-80)"
"ENSG00000163660","CCNL1","cad",1,0.118493317198225,0.0287390508130024,3.73844783704644e-05,0.00268930009846355,"Wald ratio",TRUE,"lead rs10936061 (cis p=3.3e-310)"
"ENSG00000163785","RYK","cad",1,0.27300858056613,0.0756220950863927,0.000305996986433342,0.0134446280715847,"Wald ratio",TRUE,"lead rs6772406 (cis p=9.9e-40)"
"ENSG00000163875","MEAF6","cad",1,-0.127809079528953,0.0366137416157213,0.000481683428631778,0.0187002759660617,"Wald ratio",TRUE,"lead rs111994840 (cis p=3.3e-310)"
"ENSG00000163877","SNIP1","cad",1,-0.20742612533837,0.0613754014699836,0.000725835695540321,0.0250918074609438,"Wald ratio",TRUE,"lead rs149082223 (cis p=1.4e-214)"
"ENSG00000163947","ARHGEF3","cad",1,0.114256096221441,0.0354377196836555,0.00126352524669636,0.0362152988188848,"Wald ratio",TRUE,"lead rs2046823 (cis p=1.4e-186)"
"ENSG00000164045","CDC25A","cad",1,-0.539315466738121,0.0950716367647328,1.40541880551666e-08,4.04402371979549e-06,"Wald ratio",TRUE,"lead rs9847953 (cis p=1.6e-24)"
"ENSG00000164048","ZNF589","cad",1,-0.0569968110911449,0.0153553052711304,0.000205738199016692,0.00977089990475714,"Wald ratio",TRUE,"lead rs1013431 (cis p=3.3e-310)"
"ENSG00000164050","PLXNB1","cad",1,0.633205118535837,0.136485908942354,3.49516407987952e-06,0.000413641394130903,"Wald ratio",TRUE,"lead rs13085251 (cis p=1.8e-15)"
"ENSG00000164062","APEH","cad",1,-0.149988580126403,0.0311013109292206,1.41712704254933e-06,0.000207963393494114,"Wald ratio",TRUE,"lead rs11718165 (cis p=5.9e-231)"
"ENSG00000164096","C4orf3","cad",1,-0.129162272774375,0.0267550422175491,1.38197871369425e-06,0.000206944261463909,"Wald ratio",TRUE,"lead rs28580295 (cis p=1e-271)"
"ENSG00000164308","ERAP2","cad",1,0.0241830944895488,0.00579174952060623,2.97412471748169e-05,0.00226141348337015,"Wald ratio",TRUE,"lead rs10038651 (cis p=3.3e-310)"
"ENSG00000164535","DAGLB","cad",1,-0.0956196689856533,0.0199207643720111,1.58665630395119e-06,0.000226060012237706,"Wald ratio",TRUE,"lead rs10261256 (cis p=3.3e-310)"
"ENSG00000164597","COG5","cad",1,0.117965507724995,0.0306170020049606,0.000116707435590947,0.00666413080660367,"Wald ratio",TRUE,"lead rs1002935 (cis p=3.3e-310)"
"ENSG00000164941","INTS8","cad",1,-0.142428626048979,0.0392906554617874,0.000288961451762472,0.0128112063583513,"Wald ratio",TRUE,"lead rs713113 (cis p=5.4e-142)"
"ENSG00000165609","NUDT5","cad",1,0.106720184055837,0.0245657782166266,1.39744466523859e-05,0.00123539159411905,"Wald ratio",TRUE,"lead rs11257655 (cis p=3.2e-125)"
"ENSG00000165617","DACT1","cad",1,0.723003604723763,0.193896421266827,0.00019238341889246,0.00950581371126888,"Wald ratio",TRUE,"lead rs8008129 (cis p=6.7e-08)"
"ENSG00000165685","TMEM52B","cad",1,0.482189979867551,0.134072335865612,0.000322538454911984,0.0138805038880744,"Wald ratio",TRUE,"lead rs4764299 (cis p=1.6e-11)"
"ENSG00000165688","PMPCA","cad",1,-0.507129687116319,0.161488224388995,0.00168745592839207,0.0447801369785781,"Wald ratio",TRUE,"lead rs3812584 (cis p=3.6e-10)"
"ENSG00000166166","TRMT61A","cad",1,0.199465941366308,0.0454299652933941,1.13025318151381e-05,0.00102385589127871,"Wald ratio",TRUE,"lead rs2236281 (cis p=6.9e-138)"
"ENSG00000166170","BAG5","cad",1,0.211308720295457,0.0536657067417034,8.23349319431988e-05,0.00505550262036169,"Wald ratio",TRUE,"lead rs2296482 (cis p=1.1e-97)"
"ENSG00000166471","TMEM41B","cad",1,0.0444809789074796,0.0141709313333563,0.00169589739085771,0.0449229137379727,"Wald ratio",TRUE,"lead rs10454487 (cis p=3.3e-310)"
"ENSG00000166507","NDST2","cad",1,0.115817592814677,0.0316329989185462,0.000250948192988416,0.0114014387990867,"Wald ratio",TRUE,"lead rs11000785 (cis p=7e-265)"
"ENSG00000166689","PLEKHA7","cad",1,0.192959430401698,0.044298079352919,1.32501786753562e-05,0.00118564861012715,"Wald ratio",TRUE,"lead rs10734250 (cis p=3.1e-124)"
"ENSG00000166822","TMEM170A","cad",1,-0.253960888766225,0.0784594615700534,0.00120860263572187,0.0353823235354298,"Wald ratio",TRUE,"lead rs451589 (cis p=1.1e-142)"
"ENSG00000166831","RBPMS2","cad",1,-0.0968560346487396,0.0286087219780975,0.000710377940669007,0.0247033087187623,"Wald ratio",TRUE,"lead rs1008917 (cis p=3.3e-310)"
"ENSG00000166986","MARS","cad",1,0.171096728982486,0.05513116822769,0.00191279667402863,0.0489029463264289,"Wald ratio",TRUE,"lead rs3782125 (cis p=3.3e-36)"
"ENSG00000167083","GNGT2","cad",1,0.176158788700836,0.0275109443311128,1.52127939735265e-10,8.26843524301856e-08,"Wald ratio",TRUE,"lead rs12950511 (cis p=3.3e-310)"
"ENSG00000167085","PHB","cad",1,0.474620642846754,0.104991839175191,6.16797733408342e-06,0.000646536195554816,"Wald ratio",TRUE,"lead rs6917 (cis p=3.5e-35)"
"ENSG00000167526","RPL13","cad",1,0.0900658960326968,0.0258277201858469,0.000488143633941086,0.01890107606355,"Wald ratio",TRUE,"lead rs1078587 (cis p=3.3e-310)"
"ENSG00000167549","CORO6","cad",1,0.298609595096616,0.0614467397852242,1.17593978706119e-06,0.000183584216756628,"Wald ratio",TRUE,"lead rs7501472 (cis p=3e-61)"
"ENSG00000168477","TNXB","cad",1,0.0901165605697749,0.018023312113955,5.73303143758388e-07,9.78281817983063e-05,"Wald ratio",TRUE,"lead rs2269426 (cis p=1.6e-126)"
"ENSG00000168496","FEN1","cad",1,0.714058749296166,0.226172454528197,0.00159323271008736,0.0431378044659262,"Wald ratio",TRUE,"lead rs174585 (cis p=5.2e-08)"
"ENSG00000168765","GSTM4","cad",1,-0.0469937675435202,0.0111889922722667,2.66914980318127e-05,0.00205077347443377,"Wald ratio",TRUE,"lead rs1010167 (cis p=3.3e-310)"
"ENSG00000168883","USP39","cad",1,-0.128442486880697,0.0212868166459582,1.60050808962932e-09,6.18090953034481e-07,"Wald ratio",TRUE,"lead rs1044158 (cis p=3.3e-310)"
"ENSG00000168890","TMEM150A","cad",1,-0.669588044145676,0.0937423261803947,9.14106165438679e-13,1.11787566481772e-09,"Wald ratio",TRUE,"lead rs142825030 (cis p=6.6e-40)"
"ENSG00000168917","SLC35G2","cad",1,-0.646898233401609,0.139437428401053,3.49516407987952e-06,0.000413641394130903,"Wald ratio",TRUE,"lead rs9835096 (cis p=2.6e-12)"
"ENSG00000169169","CPT1C","cad",1,0.277134466199232,0.0823559970309037,0.000765216447668099,0.0258150606196077,"Wald ratio",TRUE,"lead rs721885 (cis p=4.5e-42)"
"ENSG00000169180","XPO6","cad",1,-0.125324465794329,0.0370005565678495,0.000706364668034151,0.0247033087187623,"Wald ratio",TRUE,"lead rs8051453 (cis p=9e-195)"
"ENSG00000169291","SHE","cad",1,0.289526803420417,0.0888779954685931,0.00112368260084682,0.034140874052644,"Wald ratio",TRUE,"lead rs4240872 (cis p=8e-33)"
"ENSG00000169403","PTAFR","cad",1,1.26223525791905,0.378374971928896,0.000850122735809516,0.0279842683985049,"Wald ratio",TRUE,"lead rs113156082 (cis p=2.2e-09)"
"ENSG00000169504","CLIC4","cad",1,0.120987563007793,0.0333387951399251,0.000284485693892841,0.0126509925996286,"Wald ratio",TRUE,"lead rs7520844 (cis p=1.7e-237)"
"ENSG00000169599","NFU1","cad",1,0.10109513717292,0.030860620821207,0.00105339993384388,0.0326821226832114,"Wald ratio",TRUE,"lead rs4346430 (cis p=1.5e-111)"
"ENSG00000169957","ZNF768","cad",1,-0.46847066825609,0.128557067102834,0.000268362680489867,0.0121176071882732,"Wald ratio",TRUE,"lead rs56391383 (cis p=3.9e-16)"
"ENSG00000170145","SIK2","cad",1,0.19229635144664,0.0419801894003229,4.63543743832003e-06,0.000531445659432394,"Wald ratio",TRUE,"lead rs567859 (cis p=1.7e-150)"
"ENSG00000170464","DNAJC18","cad",1,-0.124812178750364,0.0336032788943287,0.000203778459561511,0.00974087587643379,"Wald ratio",TRUE,"lead rs3923060 (cis p=5.1e-241)"
"ENSG00000170469","SPATA24","cad",1,-0.157154242904802,0.0470664991440778,0.000840856946147821,0.0279175920468762,"Wald ratio",TRUE,"lead rs62385284 (cis p=2.3e-99)"
"ENSG00000170581","STAT2","cad",1,0.26519831313502,0.08300636856746,0.00139871905618745,0.0388018944225913,"Wald ratio",TRUE,"lead rs150955176 (cis p=1.5e-125)"
"ENSG00000170903","MSANTD4","cad",1,0.177049887830019,0.054621773905006,0.0011895279103263,0.0351233844749265,"Wald ratio",TRUE,"lead rs609665 (cis p=5.9e-65)"
"ENSG00000171132","PRKCE","cad",1,0.358388989638802,0.0783615797280982,4.79576321507194e-06,0.000541367886009083,"Wald ratio",TRUE,"lead rs687914 (cis p=8.6e-53)"
"ENSG00000171488","LRRC8C","cad",1,-0.0691400265863125,0.0220166565107252,0.00168745592839207,0.0447801369785781,"Wald ratio",TRUE,"lead rs1009964 (cis p=3.3e-310)"
"ENSG00000171492","LRRC8D","cad",1,0.0795615714027338,0.0253352489941666,0.00168745592839207,0.0447801369785781,"Wald ratio",TRUE,"lead rs1009964 (cis p=3.3e-310)"
"ENSG00000172113","NME6","cad",1,0.192706529691023,0.0346995680472582,2.79891217021755e-08,6.96170103354959e-06,"Wald ratio",TRUE,"lead rs11718350 (cis p=4.3e-178)"
"ENSG00000172548","NIPAL4","cad",1,0.259430453752882,0.0600250853781179,1.54597429064604e-05,0.00131902166949015,"Wald ratio",TRUE,"lead rs2098670 (cis p=6.1e-57)"
"ENSG00000172977","KAT5","cad",1,-0.486989743478488,0.143825986415926,0.000709284519935482,0.0247033087187623,"Wald ratio",TRUE,"lead rs502468 (cis p=3.8e-12)"
"ENSG00000173039","RELA","cad",1,-1.40118949684913,0.27662968607322,4.07934551296044e-07,7.48304942533682e-05,"Wald ratio",TRUE,"lead rs4645917 (cis p=3.5e-09)"
"ENSG00000173327","MAP3K11","cad",1,0.0889318021551325,0.0222329505387831,6.33424836662398e-05,0.00409493809604436,"Wald ratio",TRUE,"lead rs1073602 (cis p=3.3e-310)"
"ENSG00000173334","TRIB1","cad",1,0.502126880433158,0.124380052951333,5.41305257623036e-05,0.00359441387132038,"Wald ratio",TRUE,"lead rs4604455 (cis p=3.1e-14)"
"ENSG00000173338","KCNK7","cad",1,0.249019795361677,0.0530171177221636,2.64049607341193e-06,0.000325624200649749,"Wald ratio",TRUE,"lead rs12419237 (cis p=1.5e-106)"
"ENSG00000173402","DAG1","cad",1,-0.346270957070897,0.095349973686189,0.000281692454384302,0.0125648533984487,"Wald ratio",TRUE,"lead rs2878298 (cis p=1.9e-26)"
"ENSG00000173852","DPY19L1","cad",1,0.0822448207443986,0.0211271099159923,9.90704967034961e-05,0.0058860710085984,"Wald ratio",TRUE,"lead rs1017134 (cis p=3.3e-310)"
"ENSG00000173868","PHOSPHO1","cad",1,-0.322607454877713,0.0579267529476556,2.55866418570862e-08,6.58743805706562e-06,"Wald ratio",TRUE,"lead rs11650975 (cis p=9.4e-89)"
"ENSG00000174306","ZHX3","cad",1,0.664882980096833,0.157652665383785,2.47144885813716e-05,0.00198188590126573,"Wald ratio",TRUE,"lead rs17180534 (cis p=2.8e-25)"
"ENSG00000174564","IL20RB","cad",1,0.664745559567988,0.139345289119063,1.83776664461771e-06,0.000253631613525425,"Wald ratio",TRUE,"lead rs9843733 (cis p=8.5e-12)"
"ENSG00000174744","BRMS1","cad",1,0.921857958572417,0.233974101160512,8.14816091171014e-05,0.0050241286293843,"Wald ratio",TRUE,"lead rs3016311 (cis p=5.5e-14)"
"ENSG00000174944","P2RY14","cad",1,0.112387877571273,0.0359459203568038,0.00176851010100244,0.0465105479071879,"Wald ratio",TRUE,"lead rs10513393 (cis p=3.3e-310)"
